,date,code,weight
10,2018-07-31,600518.SH,0.02747465138945444
11,2018-07-31,000651.SZ,0.06844282925367046
12,2018-07-31,600019.SH,0.048524013521689176
13,2018-07-31,600585.SH,0.05117386782633488
14,2018-07-31,601669.SH,0.021700405858588335
0,2018-08-31,600028.SH,0.15030155186207145
1,2018-08-31,601006.SH,0.023129784113926025
2,2018-08-31,600518.SH,0.01845393675461493
3,2018-08-31,600886.SH,0.008877171635080403
4,2018-08-31,600000.SH,0.05315393003068487
5,2018-08-31,601669.SH,0.014381265309090214
6,2018-08-31,601898.SH,0.011555415712715447
7,2018-08-31,600688.SH,0.010354921423551697
8,2018-08-31,601899.SH,0.013319017870763944
9,2018-08-31,601939.SH,0.28802987029107946
10,2018-08-31,600741.SH,0.010776385972504191
11,2018-08-31,601398.SH,0.3178643889506218
12,2018-08-31,601088.SH,0.05966273118459777
13,2018-08-31,601225.SH,0.012098590816365174
14,2018-08-31,600362.SH,0.008041038072332607
0,2018-09-28,600688.SH,0.016894116770855165
1,2018-09-28,600028.SH,0.21300623190229726
2,2018-09-28,601390.SH,0.04207613353445978
3,2018-09-28,600023.SH,0.015885071453066592
4,2018-09-28,601618.SH,0.016797827517512923
5,2018-09-28,601238.SH,0.025490986571878902
6,2018-09-28,601668.SH,0.05158328043940689
7,2018-09-28,601898.SH,0.015665391657455806
8,2018-09-28,601669.SH,0.018293301492913066
9,2018-09-28,601727.SH,0.0169838758434381
10,2018-09-28,601899.SH,0.017920393674719523
11,2018-09-28,601398.SH,0.4481822874032403
12,2018-09-28,601018.SH,0.011648306245696958
13,2018-09-28,600518.SH,0.023297141406474146
14,2018-09-28,600000.SH,0.06627565408658447
0,2018-10-31,600000.SH,0.04970685992428898
1,2018-10-31,601898.SH,0.010611448557444777
2,2018-10-31,600023.SH,0.009611053948633114
3,2018-10-31,601169.SH,0.019143227524432625
4,2018-10-31,600688.SH,0.008427630103854354
5,2018-10-31,601288.SH,0.1962626281972273
6,2018-10-31,601988.SH,0.15713695274756842
7,2018-10-31,600018.SH,0.017907568524530307
8,2018-10-31,600015.SH,0.014646343254463791
9,2018-10-31,601398.SH,0.28588838505917624
10,2018-10-31,601006.SH,0.016965905059341126
11,2018-10-31,600028.SH,0.10750665589113105
12,2018-10-31,601238.SH,0.015405557840728973
13,2018-10-31,601328.SH,0.061664733744340075
14,2018-10-31,601818.SH,0.029115049622838833
0,2018-11-30,601669.SH,0.021408682443762147
1,2018-11-30,601898.SH,0.018798581098712068
2,2018-11-30,600028.SH,0.20358479008600266
3,2018-11-30,600886.SH,0.014070604682560241
4,2018-11-30,600018.SH,0.035777968324035216
5,2018-11-30,601998.SH,0.07593454680501129
6,2018-11-30,601618.SH,0.017363908920481248
7,2018-11-30,601607.SH,0.01540979264132665
8,2018-11-30,601006.SH,0.030619654467312882
9,2018-11-30,601857.SH,0.3720164403420356
10,2018-11-30,601169.SH,0.03346981604497138
11,2018-11-30,600000.SH,0.08376697007186129
12,2018-11-30,600015.SH,0.026464083220493474
13,2018-11-30,601238.SH,0.02817629354202742
14,2018-11-30,002142.SZ,0.02313786730940619
0,2018-12-28,601006.SH,0.08904080328834632
1,2018-12-28,601238.SH,0.07446204763771612
2,2018-12-28,601618.SH,0.0419152441368847
3,2018-12-28,600023.SH,0.04145723473207981
4,2018-12-28,601899.SH,0.04826039616846089
5,2018-12-28,600886.SH,0.0341101860789675
6,2018-12-28,601669.SH,0.045929385230814884
7,2018-12-28,601898.SH,0.036703990875836756
8,2018-12-28,600018.SH,0.07096742009309462
9,2018-12-28,601727.SH,0.04200015365688892
10,2018-12-28,601088.SH,0.204603213642742
11,2018-12-28,600362.SH,0.02559051138932846
12,2018-12-28,600741.SH,0.03251215761742651
13,2018-12-28,000709.SZ,0.01688929087134867
14,2018-12-28,600900.SH,0.19555796458006391
0,2019-01-31,601169.SH,0.052684720133107404
1,2019-01-31,600688.SH,0.022870918510832953
2,2019-01-31,600028.SH,0.2773171391186053
3,2019-01-31,601006.SH,0.050696052725967375
4,2019-01-31,600585.SH,0.06745355254879332
5,2019-01-31,601669.SH,0.029899908538305396
6,2019-01-31,601618.SH,0.02316303156197552
7,2019-01-31,601238.SH,0.04029844074755185
8,2019-01-31,601328.SH,0.17060535397544285
9,2019-01-31,600808.SH,0.010215728806999658
10,2019-01-31,600019.SH,0.056969523956374564
11,2019-01-31,600346.SH,0.023427044179295486
12,2019-01-31,600900.SH,0.13069585748867654
13,2019-01-31,601898.SH,0.021938498370404763
14,2019-01-31,600023.SH,0.021764229337667133
0,2019-02-28,600585.SH,0.058008986254778176
1,2019-02-28,600028.SH,0.21180166031999736
2,2019-02-28,601006.SH,0.03718394943391077
3,2019-02-28,000338.SZ,0.020534354472220965
4,2019-02-28,600900.SH,0.09704177061837352
5,2019-02-28,000651.SZ,0.07243188769889441
6,2019-02-28,600019.SH,0.04343873788265004
7,2019-02-28,601225.SH,0.02318746649159901
8,2019-02-28,601238.SH,0.031088534705622926
9,2019-02-28,601899.SH,0.020828886159467278
10,2019-02-28,601800.SH,0.05020323771540184
11,2019-02-28,601633.SH,0.01776851074952209
12,2019-02-28,601988.SH,0.2787349760741672
13,2019-02-28,601669.SH,0.021089261164836264
14,2019-02-28,601898.SH,0.016657780258558092
0,2019-03-29,600585.SH,0.05768904092028784
1,2019-03-29,601857.SH,0.3922214130560645
2,2019-03-29,601800.SH,0.05373199122873932
3,2019-03-29,601899.SH,0.021321195645175615
4,2019-03-29,600019.SH,0.04246538752841254
5,2019-03-29,601169.SH,0.034343259082347595
6,2019-03-29,601898.SH,0.01768418473741889
7,2019-03-29,600010.SH,0.021701957557440633
8,2019-03-29,601006.SH,0.03200195555323117
9,2019-03-29,601238.SH,0.030797997863923336
10,2019-03-29,600688.SH,0.014427519609457757
11,2019-03-29,600028.SH,0.17192671548202343
12,2019-03-29,600000.SH,0.08121804644666338
13,2019-03-29,601669.SH,0.021282480326097784
14,2019-03-29,600808.SH,0.007186854962716155
0,2019-04-30,600585.SH,0.05165955770596319
1,2019-04-30,601898.SH,0.015624455827231829
2,2019-04-30,600019.SH,0.03612999723453483
3,2019-04-30,601088.SH,0.08802145217364941
4,2019-04-30,600010.SH,0.01672398854444013
5,2019-04-30,000709.SZ,0.0073003021843565715
6,2019-04-30,600023.SH,0.013814114986468038
7,2019-04-30,600688.SH,0.011845021840418364
8,2019-04-30,601991.SH,0.013104540380478327
9,2019-04-30,601988.SH,0.24253232785013698
10,2019-04-30,601857.SH,0.2869869725457078
11,2019-04-30,601390.SH,0.033548752015102025
12,2019-04-30,600028.SH,0.1421285267449679
13,2019-04-30,601899.SH,0.015552670650412248
14,2019-04-30,600015.SH,0.02502731931613224
0,2019-05-31,601225.SH,0.01436332110784678
1,2019-05-31,601898.SH,0.010315826214822731
2,2019-05-31,600585.SH,0.03412826109345987
3,2019-05-31,601857.SH,0.2124830140092455
4,2019-05-31,601088.SH,0.058710488516780075
5,2019-05-31,601669.SH,0.012070581946617509
6,2019-05-31,600015.SH,0.017994996398932848
7,2019-05-31,601939.SH,0.27027537882258834
8,2019-05-31,600023.SH,0.0096332973873403
9,2019-05-31,601398.SH,0.3005191702153941
10,2019-05-31,601390.SH,0.02185143135278047
11,2019-05-31,601009.SH,0.010368916160328508
12,2019-05-31,601006.SH,0.018226775637621324
13,2019-05-31,600170.SH,0.004817758301599431
14,2019-05-31,601117.SH,0.004240782834642094
0,2019-06-28,601006.SH,0.017411161063901358
1,2019-06-28,601857.SH,0.18091962313008955
2,2019-06-28,600019.SH,0.020145542123018986
3,2019-06-28,601288.SH,0.17478152571626943
4,2019-06-28,601898.SH,0.008758182617313582
5,2019-06-28,600015.SH,0.016158059487718018
6,2019-06-28,601988.SH,0.14960489077007302
7,2019-06-28,600028.SH,0.08873793092627301
8,2019-06-28,601390.SH,0.01962237259865688
9,2019-06-28,000709.SZ,0.0041334881045313005
10,2019-06-28,601088.SH,0.05260570677347825
11,2019-06-28,601727.SH,0.010555715207804796
12,2019-06-28,601939.SH,0.23783781824062286
13,2019-06-28,600688.SH,0.007103044339408964
14,2019-06-28,601225.SH,0.011624938900840083
0,2019-07-31,601390.SH,0.022447715166549195
1,2019-07-31,600015.SH,0.016194151782306616
2,2019-07-31,601088.SH,0.05273660824268928
3,2019-07-31,601669.SH,0.010260488721185632
4,2019-07-31,600019.SH,0.019130005423742796
5,2019-07-31,601006.SH,0.015683115128739395
6,2019-07-31,601398.SH,0.26589407469165327
7,2019-07-31,600585.SH,0.027677364450099856
8,2019-07-31,601288.SH,0.16551556080051744
9,2019-07-31,601939.SH,0.240166656564057
10,2019-07-31,601169.SH,0.015142220506641506
11,2019-07-31,600900.SH,0.051996747525447966
12,2019-07-31,601898.SH,0.007746847975433816
13,2019-07-31,600028.SH,0.07924499035080639
14,2019-07-31,601899.SH,0.01016345267012972
0,2019-08-30,600015.SH,0.016967826450931298
1,2019-08-30,601988.SH,0.14915289327621187
2,2019-08-30,601390.SH,0.019688736751386677
3,2019-08-30,601985.SH,0.0119118046342533
4,2019-08-30,601939.SH,0.24463797810160295
5,2019-08-30,601088.SH,0.05267105720017592
6,2019-08-30,601398.SH,0.2661009222386248
7,2019-08-30,601998.SH,0.037572529517205765
8,2019-08-30,601225.SH,0.012218287705131581
9,2019-08-30,601669.SH,0.009807386232777335
10,2019-08-30,600019.SH,0.017687405314135197
11,2019-08-30,601006.SH,0.015387974771909195
12,2019-08-30,600900.SH,0.05406099703764923
13,2019-08-30,600028.SH,0.07934479026828843
14,2019-08-30,600011.SH,0.012789410499716526
0,2019-09-30,601985.SH,0.02389547266584248
1,2019-09-30,601006.SH,0.030677168703502743
2,2019-09-30,601899.SH,0.020262044841999404
3,2019-09-30,601225.SH,0.023479186436160353
4,2019-09-30,601669.SH,0.018682751910807285
5,2019-09-30,601898.SH,0.01712782678090586
6,2019-09-30,600019.SH,0.03417878950570563
7,2019-09-30,601288.SH,0.30767982554042317
8,2019-09-30,600900.SH,0.10063175740820707
9,2019-09-30,000709.SZ,0.0066804456316201894
10,2019-09-30,600015.SH,0.028277481005870925
11,2019-09-30,601988.SH,0.2530987277103189
12,2019-09-30,600585.SH,0.052130014207994256
13,2019-09-30,601998.SH,0.06539806897735595
14,2019-09-30,601727.SH,0.017800438673285804
0,2019-10-31,601618.SH,0.014730723576259038
1,2019-10-31,600015.SH,0.029108568312227846
2,2019-10-31,601818.SH,0.05715098830502631
3,2019-10-31,601006.SH,0.027275090605687072
4,2019-10-31,601186.SH,0.030627071836929802
5,2019-10-31,601985.SH,0.018740243609034455
6,2019-10-31,601390.SH,0.03365047307264074
7,2019-10-31,600028.SH,0.13750987843518905
8,2019-10-31,600019.SH,0.029839629306512662
9,2019-10-31,601288.SH,0.29244043751430016
10,2019-10-31,600999.SH,0.025252078063344497
11,2019-10-31,601727.SH,0.01682881126532666
12,2019-10-31,601988.SH,0.2471097101605869
13,2019-10-31,000166.SZ,0.02720409505743531
14,2019-10-31,601901.SH,0.012532200879499475
0,2019-11-29,600015.SH,0.021078270394356714
1,2019-11-29,601998.SH,0.05353228628701573
2,2019-11-29,601988.SH,0.18346972305341944
3,2019-11-29,601985.SH,0.012704773894635259
4,2019-11-29,601939.SH,0.28810314280126553
5,2019-11-29,601628.SH,0.1495268583687197
6,2019-11-29,601009.SH,0.011002409297088237
7,2019-11-29,600025.SH,0.011672405685543456
8,2019-11-29,002024.SZ,0.014189192569725293
9,2019-11-29,600028.SH,0.09340384976091919
10,2019-11-29,600900.SH,0.06162435134943149
11,2019-11-29,600000.SH,0.05385453262962157
12,2019-11-29,601390.SH,0.02120425122585694
13,2019-11-29,600999.SH,0.016594849187588637
14,2019-11-29,600383.SH,0.00803910349481293
0,2019-12-31,601998.SH,0.04207305526222771
1,2019-12-31,601390.SH,0.019777789818533262
2,2019-12-31,601988.SH,0.14510941352001203
3,2019-12-31,600015.SH,0.01546671279158499
4,2019-12-31,601288.SH,0.1677924991037797
5,2019-12-31,002024.SZ,0.012191869420863293
6,2019-12-31,601006.SH,0.015605528300916886
7,2019-12-31,601818.SH,0.029405474761269503
8,2019-12-31,600000.SH,0.04469988684838979
9,2019-12-31,601169.SH,0.014778653191084706
10,2019-12-31,601398.SH,0.25630210259446895
11,2019-12-31,600170.SH,0.0038472329390771506
12,2019-12-31,601318.SH,0.18992750633525257
13,2019-12-31,600016.SH,0.033578244398840634
14,2019-12-31,601985.SH,0.009444030713698858
0,2020-01-23,600383.SH,0.02964692598826692
1,2020-01-23,600031.SH,0.06674871138795917
2,2020-01-23,600887.SH,0.091971871500511
3,2020-01-23,600690.SH,0.06005598254130949
4,2020-01-23,600585.SH,0.12259852028592431
5,2020-01-23,600048.SH,0.08590338610409375
6,2020-01-23,000002.SZ,0.15311386418769285
7,2020-01-23,601998.SH,0.13286053451100577
8,2020-01-23,002024.SZ,0.04292439939555628
9,2020-01-23,601899.SH,0.0496675283680027
10,2020-01-23,601006.SH,0.05182474566620066
11,2020-01-23,601985.SH,0.033781789472925795
12,2020-01-23,000895.SZ,0.043460301481376015
13,2020-01-23,000157.SZ,0.022129661449818965
14,2020-01-23,600170.SH,0.013311777659356367
0,2020-02-28,600887.SH,0.07185462118939782
1,2020-02-28,600436.SH,0.028733622966627712
2,2020-02-28,002024.SZ,0.03237849060768776
3,2020-02-28,002415.SZ,0.11899781027944052
4,2020-02-28,300122.SZ,0.0346928354643239
5,2020-02-28,000858.SZ,0.16855188463145898
6,2020-02-28,603288.SH,0.09516419945803913
7,2020-02-28,601012.SH,0.04042920449084015
8,2020-02-28,603160.SH,0.04891052259089042
9,2020-02-28,000002.SZ,0.11549186409286682
10,2020-02-28,601888.SH,0.051493744096466114
11,2020-02-28,600690.SH,0.036818199319206504
12,2020-02-28,000001.SZ,0.09246335436310245
13,2020-02-28,300015.SZ,0.04060646873637999
14,2020-02-28,002555.SZ,0.023413177713271713
0,2020-03-31,600436.SH,0.028910070396500776
1,2020-03-31,002230.SZ,0.02698701668421922
2,2020-03-31,600570.SH,0.02512329710374371
3,2020-03-31,300122.SZ,0.03721874923389838
4,2020-03-31,603160.SH,0.03977597827423896
5,2020-03-31,002607.SZ,0.046146180812079204
6,2020-03-31,300015.SZ,0.03959728551255031
7,2020-03-31,600519.SH,0.45045710483503915
8,2020-03-31,600588.SH,0.03269124931839644
9,2020-03-31,002555.SZ,0.02165302218679879
10,2020-03-31,000661.SZ,0.03478771755486164
11,2020-03-31,600276.SH,0.12492257611969564
12,2020-03-31,002024.SZ,0.02554959860593327
13,2020-03-31,600837.SH,0.04418827270241414
14,2020-03-31,603986.SH,0.021991880659630543
0,2020-04-30,603288.SH,0.09539256424824871
1,2020-04-30,600276.SH,0.11501197686462687
2,2020-04-30,600570.SH,0.022685370265705967
3,2020-04-30,300015.SZ,0.037104692875836225
4,2020-04-30,002555.SZ,0.020338642458960332
5,2020-04-30,000661.SZ,0.03153408077202396
6,2020-04-30,600519.SH,0.4055213923374004
7,2020-04-30,002607.SZ,0.040455114980448736
8,2020-04-30,000895.SZ,0.03340189420307033
9,2020-04-30,002714.SZ,0.06845370128927007
10,2020-04-30,300122.SZ,0.030518364782512998
11,2020-04-30,002230.SZ,0.0176005134507972
12,2020-04-30,600837.SH,0.035521854105902924
13,2020-04-30,600588.SH,0.02774940803250465
14,2020-04-30,002916.SZ,0.018710429332690903
0,2020-05-29,600570.SH,0.023860459531416005
1,2020-05-29,300122.SZ,0.03705563618903348
2,2020-05-29,603288.SH,0.09974755740022122
3,2020-05-29,000661.SZ,0.035683937205512724
4,2020-05-29,600276.SH,0.10873504472007914
5,2020-05-29,002555.SZ,0.018582175694875185
6,2020-05-29,600519.SH,0.4421417163082564
7,2020-05-29,300015.SZ,0.039363676557607065
8,2020-05-29,600436.SH,0.02205528466692958
9,2020-05-29,000568.SZ,0.03086636853336858
10,2020-05-29,600809.SH,0.027449191962412196
11,2020-05-29,603501.SH,0.03873747915438272
12,2020-05-29,300124.SZ,0.014054616872285718
13,2020-05-29,000895.SZ,0.030711693625329682
14,2020-05-29,600837.SH,0.030955161578290414
0,2020-06-30,603501.SH,0.09816993615567218
1,2020-06-30,603986.SH,0.06140864886693591
2,2020-06-30,002607.SZ,0.09150690422436548
3,2020-06-30,600570.SH,0.05892253394684253
4,2020-06-30,002555.SZ,0.0517280766573473
5,2020-06-30,300015.SZ,0.0891265337035598
6,2020-06-30,300122.SZ,0.0794507849843051
7,2020-06-30,603658.SH,0.03451197361361096
8,2020-06-30,002475.SZ,0.17516342342753347
9,2020-06-30,600745.SH,0.06842961772523128
10,2020-06-30,300628.SZ,0.029552551431212173
11,2020-06-30,002916.SZ,0.038154885907373585
12,2020-06-30,002410.SZ,0.03943086555508714
13,2020-06-30,300347.SZ,0.036231535677286875
14,2020-06-30,603160.SH,0.04821172812363623
0,2020-07-31,603986.SH,0.04081428026790444
1,2020-07-31,002555.SZ,0.03533531679880146
2,2020-07-31,603501.SH,0.064784398849878
3,2020-07-31,300015.SZ,0.0649791433350223
4,2020-07-31,600745.SH,0.06576379636385693
5,2020-07-31,300014.SZ,0.038076616359962276
6,2020-07-31,002475.SZ,0.13951860397992308
7,2020-07-31,600570.SH,0.03867333133154758
8,2020-07-31,300413.SZ,0.03989000684977219
9,2020-07-31,600276.SH,0.16311343565536887
10,2020-07-31,300122.SZ,0.09560844957292522
11,2020-07-31,002607.SZ,0.06295805897307606
12,2020-07-31,300347.SZ,0.025460573177379407
13,2020-07-31,300628.SZ,0.017884280810457738
14,2020-07-31,002714.SZ,0.10713970767412431
0,2020-08-31,600745.SH,0.07368244685464669
1,2020-08-31,603986.SH,0.038315774698035876
2,2020-08-31,600760.SH,0.03362713638617664
3,2020-08-31,300122.SZ,0.08641481673823759
4,2020-08-31,601888.SH,0.1581981593752961
5,2020-08-31,002714.SZ,0.12739599441702443
6,2020-08-31,002555.SZ,0.036788822143866036
7,2020-08-31,603501.SH,0.05365054177646321
8,2020-08-31,601066.SH,0.14714878906882328
9,2020-08-31,300496.SZ,0.014091985849665992
10,2020-08-31,603160.SH,0.029526427776729185
11,2020-08-31,000661.SZ,0.06710945121758019
12,2020-08-31,002371.SZ,0.03230804910298475
13,2020-08-31,300014.SZ,0.0305355026717397
14,2020-08-31,300059.SZ,0.07120610192273023
0,2020-09-30,002714.SZ,0.068714365163923
1,2020-09-30,002032.SZ,0.0148256345883641
2,2020-09-30,300347.SZ,0.020381263422210992
3,2020-09-30,002555.SZ,0.01828082652517055
4,2020-09-30,603160.SH,0.015133394894895454
5,2020-09-30,300628.SZ,0.011357816444760284
6,2020-09-30,000538.SZ,0.02713131229721142
7,2020-09-30,600519.SH,0.4350389705492102
8,2020-09-30,600745.SH,0.03001375924419575
9,2020-09-30,002916.SZ,0.011401735241039494
10,2020-09-30,002841.SZ,0.012882963525956304
11,2020-09-30,000651.SZ,0.06227587068104168
12,2020-09-30,000963.SZ,0.008310801140006393
13,2020-09-30,002223.SZ,0.006112844284495383
14,2020-09-30,601318.SH,0.25813844199751884
0,2020-10-30,002714.SZ,0.08154835705785468
1,2020-10-30,000538.SZ,0.037169525647655514
2,2020-10-30,600519.SH,0.587617931709618
3,2020-10-30,002032.SZ,0.015665825845262105
4,2020-10-30,002555.SZ,0.016801196348808767
5,2020-10-30,000895.SZ,0.046010586138333184
6,2020-10-30,002311.SZ,0.02587034511272584
7,2020-10-30,000661.SZ,0.0375099276149339
8,2020-10-30,002841.SZ,0.016759789441900496
9,2020-10-30,002223.SZ,0.007492496101342466
10,2020-10-30,600436.SH,0.033060604158109276
11,2020-10-30,603501.SH,0.040652467093711495
12,2020-10-30,603160.SH,0.018549446151337926
13,2020-10-30,600486.SH,0.006714771441303256
14,2020-10-30,600745.SH,0.02857673013710307
0,2020-11-30,300124.SZ,0.04679846522802484
1,2020-11-30,300347.SZ,0.03441555556325696
2,2020-11-30,603288.SH,0.17803142080002723
3,2020-11-30,002311.SZ,0.030500208632432038
4,2020-11-30,002607.SZ,0.07472493620006518
5,2020-11-30,300015.SZ,0.08421448732451232
6,2020-11-30,000876.SZ,0.03851521881424962
7,2020-11-30,601012.SH,0.08476666055527274
8,2020-11-30,002352.SZ,0.11908743937046348
9,2020-11-30,000661.SZ,0.04788814913653872
10,2020-11-30,000895.SZ,0.05154414023765797
11,2020-11-30,300433.SZ,0.044201535361009035
12,2020-11-30,603501.SH,0.05660945753891559
13,2020-11-30,000596.SZ,0.03225539113463574
14,2020-11-30,603259.SH,0.07644693410293857
0,2020-12-31,002714.SZ,0.130073209162467
1,2020-12-31,600745.SH,0.047810909275253353
2,2020-12-31,000895.SZ,0.061333949535944336
3,2020-12-31,002311.SZ,0.04031778278477605
4,2020-12-31,000876.SZ,0.035785422640987045
5,2020-12-31,601100.SH,0.05127357479904642
6,2020-12-31,600989.SH,0.02924370548212274
7,2020-12-31,603986.SH,0.03134039944484517
8,2020-12-31,300433.SZ,0.044948407928442125
9,2020-12-31,603288.SH,0.2162446403543152
10,2020-12-31,002493.SZ,0.061107263708000986
11,2020-12-31,300124.SZ,0.05214553247883624
12,2020-12-31,600346.SH,0.06395859774200224
13,2020-12-31,002938.SZ,0.036480015784628436
14,2020-12-31,300015.SZ,0.09793658887833263
0,2021-01-29,002714.SZ,0.10604015958385407
1,2021-01-29,002311.SZ,0.03427834561809857
2,2021-01-29,600763.SH,0.030058281035719454
3,2021-01-29,000895.SZ,0.04997689483141115
4,2021-01-29,603288.SH,0.19610194409618334
5,2021-01-29,000661.SZ,0.05594060173986826
6,2021-01-29,300124.SZ,0.049140407559160354
7,2021-01-29,002812.SZ,0.03410956838794561
8,2021-01-29,601100.SH,0.04351806247227344
9,2021-01-29,300122.SZ,0.07139224943841022
10,2021-01-29,002352.SZ,0.12622719621666445
11,2021-01-29,300015.SZ,0.090432809620109
12,2021-01-29,600745.SH,0.0363823071312861
13,2021-01-29,002410.SZ,0.02710772299379873
14,2021-01-29,600436.SH,0.04929344927521743
